,country_name,year,FDI4,v2x_polyarchy,v2x_libdem,v2x_partipdem,v2x_delibdem,v2x_egaldem,v2cacamps,v2caviol,v2cagenmob,v2cademmob,v2x_regime,v2x_neopat,v2xnp_client,v2xnp_regcorr,v2x_corr,v2x_execorr,v2x_pubcorr,v2x_rule,v2xcl_prpty,v2xcl_acjst,v2x_freexp,e_wbgi_cce,e_wbgi_gee,e_wbgi_pve,e_wbgi_rle,e_wbgi_rqe,e_wbgi_vae,e_gdp,e_gdppc,e_miinflat,e_total_fuel_income_pc,e_total_resources_income_pc
3783,Jordan,2005,13228798848.0,0.231,0.207,0.09,0.199,0.19,-1.337,-0.454,-0.818,0.729,Closed Autocracy,0.515,0.635,0.397,0.502,0.322,0.52,0.576,0.708,0.747,0.452,0.281,0.008,-0.133,0.078,0.299,-0.514,3837.652,6.557,3.494,13.829,13.829
3784,Uruguay,2005,2843700000.0,0.89,0.817,0.755,0.847,0.77,-3.465,-2.825,-0.14,-1.577,Liberal Democracy,0.044,0.051,0.034,0.05,0.048,0.126,0.962,0.885,0.924,0.98,1.082,0.492,0.778,0.418,0.459,0.886,4416.422,12.59,4.7,0.0,14.475
3785,Uganda,2005,2024365473.28375,0.31,0.249,0.238,0.271,0.216,-0.176,0.464,-0.495,-0.862,Electoral Autocracy,0.615,0.617,0.781,0.803,0.758,0.735,0.395,0.666,0.805,0.636,-0.834,-0.575,-1.417,-0.268,-0.542,-0.597,4320.384,1.459,8.449,0.0,0.932
3786,Dominican Republic,2005,9274700000.0,0.644,0.353,0.416,0.484,0.329,-0.445,-1.418,0.164,-0.332,Electoral Democracy,0.744,0.896,0.796,0.798,0.767,0.726,0.321,0.781,0.676,0.847,-0.711,-0.521,-0.259,-0.392,-0.686,-0.071,8595.385,8.89,4.19,0.0,89.055
3787,South Africa,2005,96693280632.4111,0.781,0.655,0.534,0.686,0.531,-0.029,-0.106,1.139,0.851,Liberal Democracy,0.222,0.34,0.346,0.398,0.366,0.531,0.793,0.701,0.942,0.842,0.484,0.57,-0.162,0.715,-0.012,0.649,52301.6,10.186,3.393,242.605,516.365
3788,United States of America,2005,3227144000000.0,0.857,0.796,0.618,0.788,0.684,-0.2,-0.954,0.789,0.372,Liberal Democracy,0.043,0.147,0.022,0.058,0.013,0.044,0.982,0.925,0.959,0.987,1.537,1.531,-0.061,1.607,1.528,1.295,1701751.03,53.486,,1083.47,1139.937
3789,Botswana,2005,1664237332.41414,0.721,0.62,0.484,0.614,0.526,-1.747,-2.824,-2.221,-1.277,Liberal Democracy,0.143,0.172,0.164,0.149,0.188,0.146,0.909,0.791,0.87,0.875,1.161,0.582,1.064,0.721,0.541,0.595,2168.253,11.157,8.61,22.684,437.554
3790,Papua New Guinea,2005,,0.519,0.404,0.313,0.322,0.29,-0.61,-0.87,-0.662,-1.243,Electoral Democracy,0.415,0.852,0.66,0.621,0.671,0.726,0.551,0.648,0.599,0.787,-1.151,-0.887,-0.922,-0.994,-1.013,-0.307,1869.952,2.702,1.836,287.023,589.623
3791,Malaysia,2005,47407407407.4074,0.302,0.203,0.214,0.238,0.224,0.985,-0.316,0.68,0.295,Electoral Autocracy,0.63,0.682,0.668,0.61,0.717,0.63,0.419,0.653,0.574,0.487,0.17,1.059,0.566,0.635,0.433,-0.147,46177.385,16.868,3.049,1285.243,1290.138
3792,Singapore,2005,237506790049.273,0.386,0.309,0.099,0.32,0.353,-0.937,-3.001,-2.55,-1.836,Electoral Autocracy,0.173,0.195,0.009,0.009,0.011,0.003,0.977,0.714,0.907,0.407,2.156,1.953,1.153,1.747,1.696,0.132,22823.99,48.069,0.473,0.0,0.0
3793,Jamaica,2005,6918490000.0,0.76,0.639,0.495,0.618,0.574,-1.23,-0.111,-1.576,-1.947,Electoral Democracy,0.17,0.522,0.186,0.183,0.182,0.156,0.864,0.839,0.731,0.898,-0.343,-0.168,-0.299,0.166,-0.411,0.418,2071.011,7.113,15.296,0.0,138.502
3794,Estonia,2005,11974072970.0,0.872,0.811,0.637,0.769,0.769,-1.332,-2.779,-1.796,-1.444,Liberal Democracy,0.043,0.098,0.035,0.04,0.033,0.038,0.972,0.923,0.916,0.953,0.995,0.94,0.605,1.247,0.904,0.992,3006.768,20.986,4.09,466.822,466.822
3795,Angola,2005,12132863070.0,0.176,0.092,0.06,0.087,0.07,-0.218,0.109,-0.689,0.102,Closed Autocracy,0.883,0.69,0.911,0.868,0.939,0.894,0.121,0.57,0.458,0.472,-1.323,-1.106,-0.885,-1.24,-1.465,-1.235,7375.75,3.965,22.961,947.528,947.528
3796,Moldova,2005,1238690000.0,0.464,0.367,0.273,0.261,0.349,-0.419,-1.936,0.003,0.741,Electoral Autocracy,0.463,0.564,0.755,0.789,0.715,0.692,0.477,0.882,0.721,0.624,-0.673,-0.754,-0.401,-0.461,-0.352,-0.548,1535.894,3.958,11.96,0.545,0.545
3797,Cape Verde,2005,361196141.130546,0.773,0.693,0.476,0.697,0.615,-1.023,-1.949,-1.144,-1.533,Electoral Democracy,0.125,0.298,0.193,0.207,0.187,0.274,0.865,0.817,0.852,0.898,0.591,-0.236,0.755,-0.365,0.374,0.442,232.571,4.697,0.419,,
3798,Benin,2005,284337127.891005,0.642,0.531,0.422,0.579,0.498,-1.247,-1.622,2.367,2.133,Electoral Democracy,0.377,0.576,0.614,0.609,0.616,0.681,0.578,0.848,0.884,0.882,-0.871,-0.659,0.45,-0.642,-0.534,-0.03,1741.863,2.065,5.365,0.0,0.036
3799,Ivory Coast,2005,3901289842.77933,0.431,0.299,0.296,0.368,0.274,1.211,1.25,2.001,1.9,Electoral Autocracy,0.573,0.738,0.719,0.66,0.747,0.64,0.472,0.682,0.595,0.747,-1.25,-1.345,-2.26,-0.955,-1.539,-1.295,4527.437,2.254,,53.344,54.435
3800,France,2005,644728399155.817,0.877,0.804,0.656,0.815,0.784,-0.056,-0.703,0.572,-0.816,Liberal Democracy,0.068,0.063,0.08,0.061,0.099,0.038,0.969,0.948,0.957,0.976,1.358,1.666,0.4,1.245,1.408,1.477,245127.508,36.56,1.9,17.755,18.132
3801,Zambia,2005,,0.506,0.425,0.325,0.452,0.318,0.019,0.759,1.035,0.113,Electoral Democracy,0.187,0.54,0.097,0.202,0.067,0.196,0.835,0.573,0.714,0.806,-0.592,-0.945,0.108,-0.743,-0.518,-0.43,2303.93,1.83,18.325,0.915,153.796
3802,Uzbekistan,2005,156921862.161263,0.161,0.031,0.047,0.033,0.128,-2.158,-0.474,-0.409,-0.633,Electoral Autocracy,0.977,0.696,0.911,0.873,0.927,0.895,0.04,0.379,0.27,0.046,-1.23,-1.22,-1.958,-1.514,-1.479,-1.93,15086.389,5.353,,686.555,758.293
3803,Guyana,2005,,0.59,0.381,0.354,0.339,0.408,0.988,-0.658,-0.963,-0.862,Electoral Democracy,0.541,0.475,0.655,0.572,0.707,0.564,0.477,0.878,0.689,0.706,-0.558,-0.5,-0.455,-0.496,-0.664,-0.229,533.518,6.634,6.926,0.0,226.042
3804,Tanzania,2005,4438800000.0,0.434,0.373,0.286,0.358,0.328,-1.156,-1.536,-0.62,1.29,Electoral Autocracy,0.299,0.497,0.424,0.477,0.387,0.426,0.653,0.568,0.66,0.721,-0.608,-0.432,-0.583,-0.492,-0.286,-0.363,6438.758,1.578,5.035,1.059,22.16
3805,Georgia,2005,2401924814.88,0.554,0.38,0.326,0.377,0.453,0.597,-1.84,0.28,-0.894,Electoral Democracy,0.377,0.301,0.207,0.158,0.224,0.072,0.767,0.836,0.599,0.752,-0.213,-0.436,-0.756,-0.605,-0.696,-0.09,2746.078,6.071,8.247,10.418,26.591
3806,Costa Rica,2005,7510306082.2249,0.901,0.851,0.654,0.849,0.805,-0.728,-1.841,1.518,-1.192,Liberal Democracy,0.066,0.224,0.14,0.174,0.121,0.153,0.949,0.948,0.957,0.98,0.365,0.146,0.708,0.594,0.497,0.817,5305.599,11.721,13.798,0.0,1.488
3807,Italy,2005,304472312100.0,0.848,0.767,0.67,0.78,0.773,0.345,-2.286,0.072,0.291,Liberal Democracy,0.135,0.2,0.21,0.265,0.18,0.185,0.877,0.887,0.974,0.953,0.404,0.556,0.489,0.996,0.509,1.057,213441.706,34.463,2.206,91.16,91.223
3808,Laos,2005,,0.091,0.079,0.094,0.042,0.102,0.549,-1.273,-1.424,-2.453,Closed Autocracy,0.635,0.179,0.726,0.769,0.674,0.695,0.27,0.228,0.196,0.031,-1.318,-1.213,-0.491,-1.338,-1.173,-1.655,1639.334,2.683,7.165,2.197,43.269
3809,Solomon Islands,2005,,0.505,0.394,0.29,0.328,0.279,-0.486,-1.761,-1.407,-2.193,Electoral Democracy,0.429,0.72,0.647,0.595,0.694,0.635,0.574,0.708,0.687,0.799,0.088,-0.639,-0.017,-0.975,-0.814,-0.098,98.4,1.981,,0.0,0.322
3810,Lithuania,2005,8744077964.0,0.826,0.768,0.599,0.728,0.742,-2.955,-2.967,-0.998,-1.059,Liberal Democracy,0.056,0.198,0.082,0.162,0.05,0.139,0.946,0.941,0.972,0.962,0.312,0.758,0.779,0.937,0.577,0.902,6227.476,17.531,2.66,27.173,27.173
3811,Cyprus,2005,8482848656.20393,0.823,0.704,0.558,0.736,0.702,0.577,-1.549,-1.861,-1.58,Liberal Democracy,0.137,0.193,0.163,0.147,0.19,0.189,0.904,0.791,0.931,0.886,0.899,1.152,0.518,1.22,0.877,0.956,2646.368,28.51,2.56,0.0,0.0
3812,Yemen,2005,803304128.339528,0.292,0.148,0.18,0.178,0.103,0.62,1.042,-0.592,-0.487,Electoral Autocracy,0.825,0.768,0.909,0.901,0.904,0.847,0.123,0.535,0.265,0.425,-0.897,-0.916,-1.437,-0.836,-1.267,-1.05,7000.921,3.253,11.811,394.538,394.538
3813,Luxembourg,2005,917480198464.024,0.875,0.795,0.64,0.818,0.822,-2.312,-3.007,-2.283,-1.702,Liberal Democracy,0.055,0.051,0.012,0.056,0.009,0.021,0.977,0.933,0.988,0.964,1.647,1.772,1.332,1.639,1.819,1.582,3701.521,73.738,2.49,,
3814,Niger,2005,99964547.6761434,0.576,0.423,0.363,0.457,0.403,-0.999,0.383,-0.716,0.296,Electoral Democracy,0.448,0.401,0.586,0.584,0.603,0.662,0.56,0.615,0.809,0.817,-0.725,-0.792,-0.486,-0.412,-0.721,-0.284,1351.671,0.936,7.797,0.591,8.903
3815,Burkina Faso,2005,83393711.782937,0.528,0.336,0.268,0.42,0.358,-0.651,0.627,1.268,1.27,Electoral Democracy,0.498,0.712,0.3,0.432,0.245,0.458,0.646,0.792,0.731,0.794,-0.106,-0.601,-0.063,-0.456,-0.501,-0.447,2313.635,1.61,6.42,0.0,1.523
3816,Thailand,2005,62832259995.7592,0.526,0.378,0.241,0.482,0.332,1.579,1.728,0.876,0.658,Electoral Democracy,0.467,0.617,0.773,0.697,0.776,0.56,0.487,0.771,0.601,0.58,-0.206,0.347,-0.87,0.454,-0.008,-0.098,77184.822,11.189,4.54,148.927,151.533
3817,Australia,2005,271534299299.999,0.875,0.835,0.627,0.803,0.778,-0.806,-1.62,-0.68,-1.196,Liberal Democracy,0.017,0.064,0.038,0.032,0.035,0.008,0.995,0.894,0.983,0.975,1.943,1.746,0.892,1.6,1.713,1.507,92550.732,42.695,2.669,1912.016,3164.729
3818,Malawi,2005,614392978.138633,0.44,0.369,0.223,0.376,0.276,-0.661,-0.922,-1.352,0.129,Electoral Autocracy,0.432,0.577,0.696,0.63,0.76,0.636,0.534,0.647,0.728,0.7,-0.716,-0.832,0.107,-0.51,-0.124,-0.528,1482.573,1.087,15.41,0.0,0.0
3819,Poland,2005,95689000000.0,0.883,0.811,0.65,0.717,0.787,1.178,-1.111,0.239,-0.813,Liberal Democracy,0.049,0.136,0.071,0.109,0.081,0.137,0.95,0.942,0.956,0.969,0.248,0.454,0.363,0.813,0.47,0.944,63672.228,15.596,2.123,233.581,307.136
3820,North Macedonia,2005,2181489000.0,0.609,0.465,0.413,0.412,0.452,0.712,-1.283,-0.338,0.493,Electoral Democracy,0.439,0.613,0.564,0.547,0.566,0.415,0.618,0.862,0.761,0.783,-0.488,-0.339,-1.156,-0.232,-0.297,-0.101,1959.015,9.009,0.04,145.72,208.352
3821,Croatia,2005,13693153872.2407,0.77,0.636,0.482,0.567,0.638,0.261,-1.305,0.546,-0.025,Electoral Democracy,0.304,0.332,0.469,0.466,0.506,0.494,0.685,0.945,0.853,0.902,0.14,0.455,0.434,0.475,0.083,0.453,8413.131,18.571,3.34,232.249,232.249
3822,Ethiopia,2005,,0.255,0.115,0.108,0.153,0.175,1.102,0.795,1.308,2.534,Electoral Autocracy,0.765,0.43,0.452,0.568,0.409,0.689,0.319,0.362,0.631,0.364,-0.773,-0.919,-1.69,-1.116,-0.939,-1.239,6324.289,0.792,,0.0,0.887
3823,Vietnam,2005,,0.149,0.111,0.168,0.191,0.208,-0.185,-1.387,0.975,-1.305,Closed Autocracy,0.644,0.149,0.448,0.537,0.357,0.523,0.332,0.569,0.358,0.316,-0.73,-0.233,0.484,-0.601,-0.318,-1.403,30106.819,3.389,,88.892,91.849
3824,Morocco,2005,20751540640.474,0.263,0.232,0.139,0.221,0.187,-0.423,-1.719,0.227,0.029,Closed Autocracy,0.523,0.543,0.468,0.662,0.392,0.742,0.455,0.805,0.863,0.507,-0.425,-0.389,-0.557,-0.438,-0.27,-0.687,17623.648,5.468,0.983,0.589,12.981
3825,Bahrain,2005,8276098053.48492,0.226,0.087,0.115,0.137,0.153,0.776,0.584,0.718,1.544,Closed Autocracy,0.895,0.442,0.733,0.714,0.705,0.476,0.224,0.745,0.425,0.438,0.383,0.391,0.014,0.659,0.597,-0.743,2733.169,28.309,2.586,7791.301,7791.301
3826,Norway,2005,92067060561.2999,0.894,0.861,0.649,0.866,0.856,-2.731,-1.862,-1.87,-2.092,Liberal Democracy,0.011,0.024,0.006,0.006,0.012,0.008,0.995,0.96,0.983,0.975,2.0,1.859,1.295,1.479,1.912,1.641,27283.739,56.053,1.522,18622.92,18628.37
3827,Liberia,2005,,0.277,0.272,0.173,0.292,0.213,0.437,0.175,-0.232,-0.436,Electoral Autocracy,0.503,0.665,0.82,0.883,0.752,0.901,0.358,0.747,0.744,0.866,-1.202,-1.428,-1.358,-1.59,-1.32,-0.418,268.186,0.804,10.834,0.0,0.123
3828,Mongolia,2005,,0.681,0.56,0.393,0.608,0.534,-0.013,-1.885,-0.206,0.202,Electoral Democracy,0.359,0.413,0.591,0.611,0.571,0.447,0.648,0.934,0.717,0.902,-0.605,-0.378,0.879,-0.492,-0.218,0.07,1183.909,4.334,12.717,136.225,526.587
3829,Cambodia,2005,2470998066.3076,0.315,0.119,0.181,0.193,0.117,-0.115,-1.392,0.633,-0.115,Electoral Autocracy,0.911,0.737,0.938,0.9,0.955,0.907,0.078,0.524,0.351,0.424,-1.224,-1.002,-0.394,-0.534,-1.242,-1.017,3004.065,2.149,6.349,0.0,0.0
3830,Guinea-Bissau,2005,5929460.16278506,0.456,0.276,0.193,0.266,0.248,-0.65,-0.72,-0.635,-1.751,Electoral Autocracy,0.683,0.75,0.851,0.865,0.857,0.896,0.255,0.584,0.382,0.588,-1.175,-1.366,-0.563,-1.124,-1.26,-0.484,198.966,1.384,3.329,0.0,0.0
3831,Kenya,2005,,0.494,0.34,0.297,0.432,0.3,0.437,0.634,0.246,0.97,Electoral Autocracy,0.614,0.648,0.801,0.817,0.755,0.731,0.374,0.461,0.594,0.803,-1.013,-0.711,-1.251,-0.288,-0.881,-0.245,8335.35,2.177,10.312,0.0,0.263
3832,Russia,2005,180170976816.525,0.321,0.154,0.202,0.211,0.24,-1.071,-0.196,-0.036,-0.193,Electoral Autocracy,0.775,0.46,0.683,0.738,0.651,0.751,0.244,0.87,0.467,0.526,-0.847,-0.524,-1.268,-0.124,-0.964,-0.652,264148.715,17.408,12.683,2414.142,2512.137
3833,Trinidad and Tobago,2005,,0.762,0.648,0.488,0.637,0.635,-1.98,-1.952,-1.66,-0.252,Liberal Democracy,0.174,0.34,0.148,0.147,0.16,0.171,0.871,0.814,0.902,0.871,0.02,0.185,-0.122,0.596,-0.008,0.613,3492.604,25.817,6.886,8329.754,8329.754
3834,Hungary,2006,182916833811.711,0.831,0.742,0.625,0.592,0.688,0.583,-1.41,1.475,-0.957,Liberal Democracy,0.17,0.362,0.345,0.287,0.403,0.165,0.86,0.926,0.886,0.96,0.633,0.843,0.986,1.201,0.977,1.015,20957.274,19.415,3.878,180.505,182.051
3835,Bolivia,2006,5118860000.0,0.732,0.47,0.56,0.576,0.495,0.837,0.51,1.546,1.953,Electoral Democracy,0.558,0.303,0.72,0.701,0.692,0.544,0.401,0.679,0.529,0.81,-0.431,-0.733,-0.803,-0.888,-0.854,0.076,3832.539,3.888,4.281,400.92,542.195
3836,Burkina Faso,2006,178653927.01046,0.547,0.347,0.322,0.433,0.37,-0.651,0.772,1.474,0.974,Electoral Democracy,0.502,0.704,0.3,0.432,0.245,0.458,0.644,0.792,0.731,0.794,-0.31,-0.8,0.156,-0.396,-0.434,-0.342,2424.252,1.642,2.33,0.0,2.195
3837,Cyprus,2006,13753959030.078,0.832,0.708,0.565,0.746,0.718,0.577,-1.549,-1.861,-1.58,Liberal Democracy,0.138,0.18,0.157,0.15,0.19,0.189,0.904,0.791,0.931,0.886,1.086,1.261,0.54,1.277,1.094,1.052,2786.809,29.441,2.5,0.0,0.0
3838,Jamaica,2006,7800729345.7366,0.769,0.645,0.502,0.621,0.585,-1.23,-0.111,-1.576,-1.947,Electoral Democracy,0.169,0.522,0.186,0.183,0.182,0.156,0.864,0.839,0.731,0.907,-0.291,0.196,-0.32,0.218,-0.396,0.621,2122.55,7.262,8.592,0.0,160.194
3839,Jordan,2006,12713141984.0,0.232,0.207,0.094,0.2,0.19,-1.337,-0.849,-0.818,0.729,Closed Autocracy,0.515,0.635,0.397,0.502,0.322,0.52,0.576,0.708,0.747,0.452,0.279,0.194,-0.762,0.326,0.304,-0.717,4262.309,6.984,6.252,12.929,12.929
3840,Iraq,2006,898000000.0,0.406,0.246,0.255,0.313,0.235,2.362,2.618,1.705,1.238,Electoral Autocracy,0.577,0.719,0.786,0.758,0.807,0.839,0.248,0.724,0.292,0.495,-1.451,-1.734,-2.826,-1.395,-1.681,-1.282,20381.452,6.679,,1379.015,1379.015
3841,Oman,2006,,0.158,0.125,0.073,0.054,0.172,-2.565,-2.272,-2.396,-1.871,Closed Autocracy,0.586,0.543,0.278,0.273,0.354,0.398,0.64,0.598,0.743,0.118,0.346,0.303,0.841,0.604,0.286,-1.159,7597.804,27.466,3.204,10088.16,10104.18
3842,Canada,2006,740477516332.787,0.831,0.759,0.575,0.743,0.721,-1.51,-1.915,-0.476,-0.84,Liberal Democracy,0.05,0.06,0.025,0.043,0.031,0.028,0.979,0.934,0.956,0.951,1.953,1.892,1.035,1.559,1.801,1.416,148375.527,42.817,2.018,2918.405,3433.377
3843,Kuwait,2006,773320599.999999,0.329,0.299,0.106,0.313,0.258,-1.439,-2.111,-0.299,0.077,Closed Autocracy,0.398,0.604,0.536,0.52,0.562,0.478,0.62,0.693,0.765,0.6,0.427,0.278,0.413,0.294,0.529,-0.582,17005.202,65.942,3.057,19158.84,19158.84
3844,Suriname,2006,,0.785,0.672,0.506,0.639,0.583,-1.748,-1.527,-1.153,-1.044,Electoral Democracy,0.2,0.547,0.2,0.226,0.205,0.286,0.785,0.882,0.822,0.897,-0.104,-0.333,-0.014,-0.526,-0.226,0.511,540.601,10.008,11.281,639.506,1293.396
3845,Uzbekistan,2006,182933293.282211,0.161,0.033,0.045,0.035,0.127,-1.963,-1.294,-2.519,-2.494,Electoral Autocracy,0.977,0.696,0.911,0.87,0.927,0.888,0.041,0.388,0.27,0.039,-1.016,-1.181,-1.785,-1.628,-1.454,-2.072,16121.209,5.654,,608.392,702.025
3846,Guinea-Bissau,2006,25416152.2782743,0.449,0.274,0.191,0.263,0.245,-0.65,-0.72,-0.635,-1.751,Electoral Autocracy,0.689,0.76,0.86,0.87,0.878,0.896,0.252,0.584,0.382,0.588,-1.095,-1.132,-0.494,-0.98,-1.256,-0.629,201.592,1.372,1.955,0.0,0.0
3847,Ireland,2006,437681244000.0,0.886,0.815,0.646,0.714,0.778,-3.874,-2.193,-1.815,-1.585,Liberal Democracy,0.069,0.191,0.074,0.067,0.087,0.031,0.968,0.926,0.964,0.982,1.701,1.531,1.192,1.837,1.709,1.397,22414.648,49.579,2.7,27.638,428.074
3848,Brazil,2006,220620858063.297,0.876,0.783,0.659,0.812,0.62,-0.47,-0.275,-1.686,0.235,Electoral Democracy,0.184,0.325,0.552,0.501,0.554,0.31,0.799,0.881,0.771,0.941,-0.12,-0.398,-0.295,-0.041,-0.403,0.5,199991.279,9.98,4.196,153.394,252.769
3849,Nicaragua,2006,2747800000.0,0.569,0.331,0.341,0.435,0.284,0.169,-0.917,-0.961,-0.802,Electoral Democracy,0.758,0.576,0.683,0.764,0.619,0.74,0.225,0.708,0.476,0.826,-0.674,-0.902,-0.268,-0.426,-0.752,-0.194,2185.888,3.718,9.14,0.0,13.244
3850,Botswana,2006,1991658862.93171,0.719,0.62,0.48,0.611,0.524,-1.747,-2.824,-2.221,-1.277,Liberal Democracy,0.143,0.172,0.164,0.149,0.188,0.146,0.909,0.791,0.87,0.877,0.937,0.419,1.017,0.61,0.514,0.513,2315.25,11.657,11.555,22.459,654.136
3851,Belgium,2006,618531684000.0,0.882,0.815,0.63,0.787,0.821,-2.008,-1.484,0.929,-1.684,Liberal Democracy,0.039,0.046,0.015,0.021,0.013,0.015,0.984,0.953,0.991,0.982,1.301,1.743,0.856,1.33,1.225,1.342,43713.617,38.894,2.338,0.0,0.0
3852,Italy,2006,401644173000.0,0.858,0.786,0.681,0.793,0.785,0.345,-2.286,0.072,0.291,Liberal Democracy,0.105,0.186,0.11,0.225,0.069,0.171,0.906,0.887,0.974,0.959,0.477,0.356,0.531,0.977,0.379,1.065,216814.125,34.842,2.217,83.431,83.537
3853,Kenya,2006,,0.492,0.339,0.283,0.429,0.299,0.437,0.717,0.564,0.768,Electoral Autocracy,0.614,0.648,0.801,0.817,0.755,0.731,0.374,0.461,0.594,0.803,-0.935,-0.657,-1.127,-0.239,-0.882,-0.13,8881.145,2.253,6.036,0.0,0.237
3854,Slovenia,2006,9748708686.69,0.83,0.742,0.715,0.721,0.736,0.744,-2.48,-0.808,-1.127,Liberal Democracy,0.184,0.16,0.344,0.342,0.284,0.087,0.897,0.948,0.973,0.923,1.026,0.957,1.086,0.795,0.9,1.07,6300.343,29.372,2.46,60.87,60.87
3855,Cambodia,2006,2954207449.02038,0.315,0.119,0.181,0.193,0.117,-0.115,-1.392,0.12,-1.299,Electoral Autocracy,0.911,0.737,0.938,0.9,0.955,0.907,0.078,0.524,0.351,0.424,-1.26,-0.981,-0.346,-0.617,-1.238,-0.932,3301.672,2.319,6.143,0.0,0.0
3856,Norway,2006,110013418530.351,0.895,0.862,0.647,0.867,0.859,-2.731,-1.862,-1.87,-2.092,Liberal Democracy,0.01,0.023,0.006,0.006,0.012,0.008,0.995,0.96,0.983,0.973,2.124,1.875,1.253,1.221,1.966,1.542,28457.944,57.93,2.332,20256.38,20263.08
3857,Kosovo,2006,,0.503,0.354,0.269,0.287,0.337,0.677,0.462,1.182,0.868,Electoral Democracy,0.403,0.694,0.574,0.576,0.553,0.463,0.576,0.461,0.623,0.757,,,,,,,914.367,4.978,,,
3858,Honduras,2006,3538948629.57347,0.521,0.314,0.313,0.428,0.227,-1.72,-2.278,-1.361,-1.871,Electoral Democracy,0.655,0.819,0.83,0.849,0.809,0.807,0.332,0.866,0.359,0.804,-0.833,-0.662,-0.668,-0.458,-0.989,-0.139,3131.94,3.94,5.615,0.0,38.686
3859,Cameroon,2006,,0.317,0.153,0.163,0.166,0.195,0.601,0.487,0.647,1.11,Electoral Autocracy,0.916,0.779,0.933,0.937,0.935,0.921,0.09,0.79,0.514,0.688,-1.091,-0.971,-0.245,-0.842,-1.163,-1.024,4776.658,2.426,5.118,121.474,123.127
3860,Israel,2006,43372000000.0,0.762,0.687,0.493,0.612,0.627,0.446,-0.185,1.519,1.524,Liberal Democracy,0.09,0.113,0.146,0.14,0.159,0.118,0.932,0.89,0.939,0.852,1.0,1.247,-1.259,0.997,0.891,0.774,22471.013,30.61,2.11,33.428,33.428
3861,Sudan,2006,8742783952.97802,0.218,0.075,0.102,0.067,0.075,0.674,0.872,0.232,0.547,Electoral Autocracy,0.833,0.667,0.701,0.704,0.708,0.78,0.162,0.168,0.181,0.192,-1.191,-1.163,-2.139,-1.205,-1.376,-1.739,10064.803,2.998,,143.825,145.967
3862,Guatemala,2006,4482050000.0,0.57,0.392,0.35,0.391,0.244,-0.799,-0.259,-1.138,-0.551,Electoral Democracy,0.534,0.687,0.776,0.802,0.742,0.746,0.345,0.707,0.266,0.729,-0.838,-0.694,-0.735,-0.315,-1.098,-0.169,8157.971,5.761,6.561,37.83,47.08
3863,Burundi,2006,9932965.57502968,0.416,0.187,0.283,0.285,0.256,0.774,1.197,-1.154,-0.272,Electoral Autocracy,0.821,0.756,0.81,0.856,0.796,0.853,0.164,0.256,0.242,0.548,-1.102,-1.115,-1.428,-1.19,-0.983,-0.723,600.598,0.751,2.809,0.0,11.769
3864,Pakistan,2006,13682000000.0,0.353,0.196,0.246,0.271,0.137,-0.651,1.238,1.608,0.555,Electoral Autocracy,0.697,0.724,0.782,0.811,0.696,0.695,0.256,0.773,0.329,0.706,-0.818,-0.381,-2.025,-0.48,-0.857,-0.886,63918.249,3.659,7.921,52.863,54.353
3865,Niger,2006,161098129.907906,0.578,0.425,0.364,0.458,0.402,-0.999,0.383,-0.487,0.296,Electoral Democracy,0.448,0.401,0.586,0.584,0.603,0.662,0.56,0.615,0.809,0.817,-0.849,-0.832,-0.227,-0.553,-0.602,-0.325,1420.746,0.945,0.04,0.578,7.3
3866,Benin,2006,385775791.705859,0.676,0.555,0.443,0.613,0.53,-1.364,-1.622,2.221,2.133,Electoral Democracy,0.378,0.55,0.601,0.614,0.617,0.694,0.569,0.848,0.884,0.857,-0.587,-0.652,0.548,-0.462,-0.532,0.363,1798.222,2.071,3.782,0.0,0.046
3867,Bulgaria,2006,23906682269.934,0.708,0.62,0.446,0.609,0.562,-1.429,-2.126,-1.173,0.276,Electoral Democracy,0.21,0.406,0.307,0.37,0.27,0.341,0.793,0.907,0.875,0.887,-0.111,-0.136,0.394,0.617,-0.109,0.577,10667.99,13.104,7.26,150.876,278.823
3868,Haiti,2006,310460000.0,0.367,0.198,0.214,0.267,0.11,0.838,1.184,1.643,1.796,Electoral Autocracy,0.724,0.78,0.764,0.794,0.764,0.815,0.191,0.469,0.246,0.782,-1.326,-1.306,-1.392,-0.863,-1.413,-0.713,1555.736,1.578,13.066,0.0,0.0
3869,Laos,2006,,0.091,0.079,0.094,0.042,0.103,0.549,-1.273,-1.424,-2.453,Closed Autocracy,0.644,0.199,0.726,0.769,0.674,0.695,0.27,0.228,0.196,0.031,-1.332,-0.992,-0.085,-1.28,-1.015,-1.733,1785.421,2.864,6.804,2.236,96.848
3870,Nigeria,2006,31242810010.1349,0.423,0.3,0.292,0.343,0.245,-0.62,2.111,1.07,1.231,Electoral Autocracy,0.67,0.84,0.892,0.928,0.873,0.95,0.236,0.719,0.791,0.857,-1.126,-0.972,-2.034,-0.948,-1.075,-0.623,49782.922,3.25,8.227,396.655,396.758
3871,Guyana,2006,,0.586,0.378,0.353,0.337,0.407,1.232,-0.658,-0.963,-0.862,Electoral Democracy,0.543,0.479,0.655,0.572,0.707,0.564,0.477,0.878,0.689,0.699,-0.583,-0.292,-0.734,-0.614,-0.564,0.092,568.744,7.042,6.579,0.0,234.865
