,country_name,year,FDI4,control_corrupcion,gobierno_eficacia,estabilidad_politica,calidad_regulatoria,estado_derecho,voz_rendicion,tiempo_negocios,hdi,v2x_polyarchy,v2cacamps,v2caviol,v2cagenmob,v2x_regime,v2x_corr,v2x_rule,v2xcl_prpty,e_gdp,e_miinflat,economic_freedom
13920,Sudan,1953,,,,,,,,,,0.168,-0.45,1.211,-0.769,Closed Autocracy,0.279,0.649,0.174,1337.337,,
13921,Sudan,1954,,,,,,,,,,0.243,-0.45,1.211,-0.769,Electoral Autocracy,0.279,0.649,0.174,1396.935,,
13922,Sudan,1955,,,,,,,,,,0.244,-0.45,1.211,-0.346,Electoral Autocracy,0.279,0.649,0.174,1470.421,,
13923,Sudan,1956,,,,,,,,,,0.293,-0.678,1.481,0.112,Electoral Autocracy,0.357,0.627,0.227,1538.226,,
13924,Sudan,1957,,,,,,,,,,0.291,-0.39,1.272,-0.021,Electoral Autocracy,0.381,0.601,0.255,1592.998,,
13925,Sudan,1958,,,,,,,,,,0.264,-0.39,1.272,0.051,Electoral Autocracy,0.328,0.587,0.255,1662.14,,
13926,Sudan,1959,,,,,,,,,,0.08,-0.39,1.272,-0.866,Closed Autocracy,0.328,0.484,0.255,1742.227,,
13927,Vietnam,1945,,,,,,,,,,0.084,1.46,1.053,0.775,Closed Autocracy,0.184,0.511,0.332,,,
13928,Vietnam,1946,,,,,,,,,,0.206,1.46,1.053,0.775,Electoral Autocracy,0.184,0.511,0.332,,,
13929,Vietnam,1947,,,,,,,,,,0.287,1.46,1.053,0.775,Electoral Autocracy,0.168,0.511,0.332,,,
13930,Vietnam,1948,,,,,,,,,,0.264,1.46,1.053,0.775,Electoral Autocracy,0.168,0.495,0.332,,,
13931,Vietnam,1949,,,,,,,,,,0.259,1.46,1.053,0.775,Electoral Autocracy,0.168,0.495,0.332,,,
13932,Vietnam,1950,,,,,,,,,,0.257,1.165,1.053,0.775,Electoral Autocracy,0.168,0.422,0.332,,,
13933,Vietnam,1951,,,,,,,,,,0.248,1.165,1.053,0.775,Electoral Autocracy,0.168,0.363,0.332,,,
13934,Vietnam,1952,,,,,,,,,,0.247,1.165,1.053,0.775,Electoral Autocracy,0.168,0.363,0.332,,,
13935,Vietnam,1953,,,,,,,,,,0.247,1.165,1.053,0.775,Electoral Autocracy,0.168,0.351,0.259,,,
13936,Vietnam,1954,,,,,,,,,,0.242,1.165,1.053,0.775,Electoral Autocracy,0.168,0.351,0.259,3371.16,,
13937,Vietnam,1955,,,,,,,,,,0.233,1.751,1.053,0.934,Electoral Autocracy,0.187,0.341,0.239,3421.164,,
13938,Vietnam,1956,,,,,,,,,,0.231,1.751,1.302,0.934,Electoral Autocracy,0.187,0.342,0.239,3520.494,,
13939,Vietnam,1957,,,,,,,,,,0.226,1.751,0.939,0.934,Electoral Autocracy,0.187,0.364,0.239,3670.454,,
13940,Vietnam,1958,,,,,,,,,,0.225,1.751,0.939,0.934,Electoral Autocracy,0.187,0.343,0.116,3823.737,,
13941,Vietnam,1959,,,,,,,,,,0.225,1.751,0.939,0.934,Electoral Autocracy,0.187,0.343,0.067,3998.919,,
13942,Afghanistan,1789,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13943,Afghanistan,1790,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13944,Afghanistan,1791,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13945,Afghanistan,1792,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13946,Afghanistan,1793,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13947,Afghanistan,1794,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13948,Afghanistan,1795,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13949,Afghanistan,1796,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13950,Afghanistan,1797,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13951,Afghanistan,1798,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13952,Afghanistan,1799,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13953,Afghanistan,1800,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13954,Afghanistan,1801,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13955,Afghanistan,1802,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13956,Afghanistan,1803,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13957,Afghanistan,1804,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13958,Afghanistan,1805,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13959,Afghanistan,1806,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13960,Afghanistan,1807,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13961,Afghanistan,1808,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13962,Afghanistan,1809,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13963,Afghanistan,1810,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13964,Afghanistan,1811,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13965,Afghanistan,1812,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13966,Afghanistan,1813,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13967,Afghanistan,1814,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13968,Afghanistan,1815,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,,,
13969,Afghanistan,1816,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,637.028,,
13970,Afghanistan,1817,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,636.749,,
13971,Afghanistan,1818,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,632.832,,
13972,Afghanistan,1819,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,628.85,,
13973,Afghanistan,1820,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,628.638,,
13974,Afghanistan,1821,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,634.819,,
13975,Afghanistan,1822,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,640.964,,
13976,Afghanistan,1823,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,642.094,,
13977,Afghanistan,1824,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,648.605,,
13978,Afghanistan,1825,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,651.747,,
13979,Afghanistan,1826,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,656.468,,
13980,Afghanistan,1827,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,656.905,,
13981,Afghanistan,1828,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,657.658,,
13982,Afghanistan,1829,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,658.325,,
13983,Afghanistan,1830,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,660.507,,
13984,Afghanistan,1831,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,666.198,,
13985,Afghanistan,1832,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,668.023,,
13986,Afghanistan,1833,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,677.552,,
13987,Afghanistan,1834,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,682.119,,
13988,Afghanistan,1835,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,684.74,,
13989,Afghanistan,1836,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,694.127,,
13990,Afghanistan,1837,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,700.207,,
13991,Afghanistan,1838,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,704.919,,
13992,Afghanistan,1839,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,705.166,,
13993,Afghanistan,1840,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,708.069,,
13994,Afghanistan,1841,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,712.853,,
13995,Afghanistan,1842,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,717.867,,
13996,Afghanistan,1843,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,722.387,,
13997,Afghanistan,1844,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,721.87,,
13998,Afghanistan,1845,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,730.338,,
13999,Afghanistan,1846,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,737.612,,
14000,Afghanistan,1847,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,739.915,,
14001,Afghanistan,1848,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,743.439,,
14002,Afghanistan,1849,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,743.974,,
14003,Afghanistan,1850,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,744.99,,
14004,Afghanistan,1851,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,750.265,,
14005,Afghanistan,1852,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,751.115,,
14006,Afghanistan,1853,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,754.892,,
14007,Afghanistan,1854,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,754.007,,
14008,Afghanistan,1855,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,757.224,,
14009,Afghanistan,1856,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,758.036,,
14010,Afghanistan,1857,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,760.611,,
14011,Afghanistan,1858,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,755.574,,
14012,Afghanistan,1859,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,763.736,,
14013,Afghanistan,1860,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,766.66,,
14014,Afghanistan,1861,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,769.024,,
14015,Afghanistan,1862,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,777.761,,
14016,Afghanistan,1863,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,781.588,,
14017,Afghanistan,1864,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,793.11,,
14018,Afghanistan,1865,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,797.539,,
14019,Afghanistan,1866,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,804.646,,
14020,Afghanistan,1867,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,803.851,,
14021,Afghanistan,1868,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,804.761,,
14022,Afghanistan,1869,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,809.348,,
14023,Afghanistan,1870,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,811.4,,
14024,Afghanistan,1871,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,819.382,,
14025,Afghanistan,1872,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,824.886,,
14026,Afghanistan,1873,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,836.626,,
14027,Afghanistan,1874,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,846.13,,
14028,Afghanistan,1875,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,857.15,,
14029,Afghanistan,1876,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,865.963,,
14030,Afghanistan,1877,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,870.573,,
14031,Afghanistan,1878,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,891.312,,
14032,Afghanistan,1879,,,,,,,,,,0.019,,,,,0.434,0.389,0.161,897.673,,
14033,Afghanistan,1880,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,912.432,,
14034,Afghanistan,1881,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,920.334,,
14035,Afghanistan,1882,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,931.383,,
14036,Afghanistan,1883,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,948.648,,
14037,Afghanistan,1884,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,952.437,,
14038,Afghanistan,1885,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,950.625,,
14039,Afghanistan,1886,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,957.782,,
14040,Afghanistan,1887,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,967.208,,
14041,Afghanistan,1888,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,970.734,,
14042,Afghanistan,1889,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,979.502,,
14043,Afghanistan,1890,,,,,,,,,,0.019,,,,,0.482,0.319,0.233,989.461,,
14044,Afghanistan,1891,,,,,,,,,,0.019,,,,,0.482,0.319,0.13,998.897,,
14045,Afghanistan,1892,,,,,,,,,,0.019,,,,,0.482,0.319,0.13,1014.778,,
14046,Afghanistan,1893,,,,,,,,,,0.019,,,,,0.482,0.319,0.13,1012.773,,
14047,Afghanistan,1894,,,,,,,,,,0.019,,,,,0.482,0.319,0.13,1024.662,,
14048,Afghanistan,1895,,,,,,,,,,0.019,,,,,0.482,0.319,0.13,1038.51,,
14049,Afghanistan,1896,,,,,,,,,,0.019,,,,,0.482,0.319,0.13,1045.687,,
14050,Afghanistan,1897,,,,,,,,,,0.019,,,,,0.482,0.319,0.13,1062.123,,
14051,Afghanistan,1898,,,,,,,,,,0.019,,,,,0.482,0.319,0.13,1068.357,,
14052,Afghanistan,1899,,,,,,,,,,0.019,,,,,0.482,0.319,0.13,1072.749,,
14053,Afghanistan,1900,,,,,,,,,,0.018,,,,Closed Autocracy,0.482,0.327,0.13,1076.431,,
14054,Afghanistan,1901,,,,,,,,,,0.018,,,,Closed Autocracy,0.482,0.327,0.13,1076.469,,
14055,Afghanistan,1902,,,,,,,,,,0.021,,,,Closed Autocracy,0.495,0.354,0.13,1088.216,,
14056,Afghanistan,1903,,,,,,,,,,0.021,,,,Closed Autocracy,0.495,0.354,0.118,1096.586,,
14057,Afghanistan,1904,,,,,,,,,,0.021,,,,Closed Autocracy,0.495,0.354,0.118,1109.687,,
14058,Afghanistan,1905,,,,,,,,,,0.021,,,,Closed Autocracy,0.495,0.354,0.118,1126.217,,
14059,Afghanistan,1906,,,,,,,,,,0.021,,,,Closed Autocracy,0.495,0.354,0.118,1132.288,,
14060,Afghanistan,1907,,,,,,,,,,0.021,,,,Closed Autocracy,0.495,0.354,0.118,1149.773,,
14061,Afghanistan,1908,,,,,,,,,,0.021,,,,Closed Autocracy,0.495,0.354,0.118,1160.203,,
14062,Afghanistan,1909,,,,,,,,,,0.021,,,,Closed Autocracy,0.495,0.354,0.118,1168.856,,
14063,Afghanistan,1910,,,,,,,,,,0.023,,,,Closed Autocracy,0.495,0.354,0.118,1179.238,,
14064,Afghanistan,1911,,,,,,,,,,0.023,,,,Closed Autocracy,0.495,0.354,0.118,1191.782,,
14065,Afghanistan,1912,,,,,,,,,,0.023,,,,Closed Autocracy,0.495,0.354,0.118,1197.279,,
14066,Afghanistan,1913,,,,,,,,,,0.023,,,,Closed Autocracy,0.495,0.354,0.118,1199.709,,
14067,Afghanistan,1914,,,,,,,,,,0.023,,,,Closed Autocracy,0.495,0.354,0.118,1208.42,,
14068,Afghanistan,1915,,,,,,,,,,0.023,,,,Closed Autocracy,0.495,0.354,0.118,1225.686,,
14069,Afghanistan,1916,,,,,,,,,,0.023,,,,Closed Autocracy,0.495,0.354,0.118,1238.992,,
14070,Afghanistan,1917,,,,,,,,,,0.023,,,,Closed Autocracy,0.495,0.354,0.118,1252.065,,
14071,Afghanistan,1918,,,,,,,,,,0.023,,,,Closed Autocracy,0.498,0.348,0.118,1256.99,,
14072,Afghanistan,1919,,,,,,,,,,0.026,,,,Closed Autocracy,0.509,0.372,0.118,1254.259,,
14073,Afghanistan,1920,,,,,,,,,,0.033,,,,Closed Autocracy,0.509,0.411,0.118,1265.447,,
14074,Afghanistan,1921,,,,,,,,,,0.037,,,,Closed Autocracy,0.509,0.411,0.118,1274.539,,
14075,Afghanistan,1922,,,,,,,,,,0.037,,,,Closed Autocracy,0.509,0.411,0.118,1283.909,,
14076,Afghanistan,1923,,,,,,,,,,0.036,,,,Closed Autocracy,0.464,0.427,0.118,1301.226,,
14077,Afghanistan,1924,,,,,,,,,,0.112,,,,Closed Autocracy,0.464,0.424,0.118,1316.709,,
14078,Afghanistan,1925,,,,,,,,,,0.109,,,,Closed Autocracy,0.464,0.424,0.118,1330.0,,
14079,Afghanistan,1926,,,,,,,,,,0.109,,,,Closed Autocracy,0.464,0.424,0.118,1343.248,,
14080,Afghanistan,1927,,,,,,,,,,0.109,,,,Closed Autocracy,0.464,0.425,0.118,1359.712,,
14081,Afghanistan,1928,,,,,,,,,,0.109,,,,Closed Autocracy,0.464,0.425,0.118,1371.395,,
14082,Afghanistan,1929,,,,,,,,,,0.103,,,,Closed Autocracy,0.464,0.425,0.118,1377.389,,
14083,Afghanistan,1930,,,,,,,,,,0.101,,,,Closed Autocracy,0.464,0.405,0.118,1381.071,,
14084,Afghanistan,1931,,,,,,,,,,0.115,,,,Closed Autocracy,0.464,0.403,0.118,1388.928,,
14085,Afghanistan,1932,,,,,,,,,,0.084,,,,Closed Autocracy,0.464,0.403,0.118,1397.324,,
14086,Afghanistan,1933,,,,,,,,,,0.084,,,,Closed Autocracy,0.464,0.41,0.118,1404.171,,
14087,Afghanistan,1934,,,,,,,,,,0.086,,,,Closed Autocracy,0.464,0.416,0.113,1409.612,,
14088,Afghanistan,1935,,,,,,,,,,0.086,,,,Closed Autocracy,0.464,0.416,0.113,1421.791,,
14089,Afghanistan,1936,,,,,,,,,,0.086,,,,Closed Autocracy,0.464,0.416,0.113,1431.866,,
14090,Afghanistan,1937,,,,,,,,,,0.087,,,,Closed Autocracy,0.464,0.416,0.113,1444.243,,
14091,Afghanistan,1938,,,,,,,,,,0.087,,,,Closed Autocracy,0.464,0.416,0.113,1474.667,,
14092,Afghanistan,1939,,,,,,,,,,0.087,,,,Closed Autocracy,0.464,0.416,0.113,1496.379,,
14093,Afghanistan,1940,,,,,,,,,,0.086,,,,Closed Autocracy,0.464,0.416,0.113,1496.908,,
14094,Afghanistan,1941,,,,,,,,,,0.086,,,,Closed Autocracy,0.464,0.416,0.113,1494.529,,
14095,Afghanistan,1942,,,,,,,,,,0.086,,,,Closed Autocracy,0.464,0.416,0.113,1510.411,,
14096,Afghanistan,1943,,,,,,,,,,0.083,,,,Closed Autocracy,0.464,0.416,0.113,1520.96,,
14097,Afghanistan,1944,,,,,,,,,,0.083,,,,Closed Autocracy,0.464,0.416,0.113,1543.14,,
14098,Afghanistan,1945,,,,,,,,,,0.083,,,,Closed Autocracy,0.464,0.416,0.113,1568.317,,
14099,Afghanistan,1946,,,,,,,,,,0.088,,,,Closed Autocracy,0.464,0.416,0.113,1589.417,,
14100,Afghanistan,1947,,,,,,,,,,0.089,,,,Closed Autocracy,0.464,0.416,0.113,1600.021,,
14101,Afghanistan,1948,,,,,,,,,,0.089,,,,Closed Autocracy,0.464,0.416,0.113,1624.032,,
14102,Afghanistan,1949,,,,,,,,,,0.093,,,,Closed Autocracy,0.464,0.416,0.113,1652.846,,
14103,Afghanistan,1950,,,,,,,,,,0.099,,,,Closed Autocracy,0.464,0.416,0.113,1664.628,,
14104,Afghanistan,1951,,,,,,,,,,0.099,,,,Closed Autocracy,0.464,0.416,0.113,1693.1,,
14105,Afghanistan,1952,,,,,,,,,,0.087,,,,Closed Autocracy,0.464,0.416,0.113,1736.418,,
14106,Afghanistan,1953,,,,,,,,,,0.084,,,,Closed Autocracy,0.464,0.416,0.113,1804.261,,
14107,Afghanistan,1954,,,,,,,,,,0.078,,,,Closed Autocracy,0.464,0.416,0.113,1852.931,,
14108,Afghanistan,1955,,,,,,,,,,0.08,,,,Closed Autocracy,0.464,0.416,0.113,1899.752,,
14109,Afghanistan,1956,,,,,,,,,,0.081,,,,Closed Autocracy,0.464,0.416,0.113,1953.751,,
14110,Afghanistan,1957,,,,,,,,,,0.081,,,,Closed Autocracy,0.464,0.416,0.113,2001.83,,
14111,Afghanistan,1958,,,,,,,,,,0.079,,,,Closed Autocracy,0.464,0.416,0.113,2054.648,,
14112,Afghanistan,1959,,,,,,,,,,0.079,,,,Closed Autocracy,0.464,0.416,0.113,2097.019,,
14113,Argentina,1789,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,-5.868,
14114,Argentina,1790,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,0.443,
14115,Argentina,1791,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,-3.915,
14116,Argentina,1792,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,-16.971,
14117,Argentina,1793,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,-8.726,
14118,Argentina,1794,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,15.386,
14119,Argentina,1795,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,12.623,
14120,Argentina,1796,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,10.825,
14121,Argentina,1797,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,6.889,
14122,Argentina,1798,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,-9.11,
14123,Argentina,1799,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,,4.388,
14124,Argentina,1800,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,108.828,-5.967,
14125,Argentina,1801,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,108.859,18.797,
14126,Argentina,1802,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,108.027,-2.461,
14127,Argentina,1803,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,108.136,22.593,
14128,Argentina,1804,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,108.839,-2.573,
14129,Argentina,1805,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,109.264,8.739,
14130,Argentina,1806,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,109.93,-0.03,
14131,Argentina,1807,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,109.37,-9.324,
14132,Argentina,1808,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,110.195,-3.488,
14133,Argentina,1809,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,111.155,9.89,
14134,Argentina,1810,,,,,,,,,,0.081,,,,,0.301,0.49,0.169,111.175,-9.689,
14135,Argentina,1811,,,,,,,,,,0.09,,,,,0.289,0.509,0.388,112.395,8.032,
14136,Argentina,1812,,,,,,,,,,0.09,,,,,0.289,0.509,0.388,112.07,4.957,
14137,Argentina,1813,,,,,,,,,,0.09,,,,,0.289,0.509,0.388,110.974,19.971,
14138,Argentina,1814,,,,,,,,,,0.09,,,,,0.289,0.509,0.388,110.717,34.986,
14139,Argentina,1815,,,,,,,,,,0.09,,,,,0.289,0.509,0.388,110.583,50.0,
14140,Argentina,1816,,,,,,,,,,0.121,,,,,0.289,0.509,0.388,110.653,10.0,
14141,Argentina,1817,,,,,,,,,,0.121,,,,,0.289,0.509,0.388,110.166,8.687,
14142,Argentina,1818,,,,,,,,,,0.121,,,,,0.289,0.509,0.388,109.352,7.374,
14143,Argentina,1819,,,,,,,,,,0.121,,,,,0.289,0.509,0.388,109.391,6.061,
14144,Argentina,1820,,,,,,,,,,0.13,,,,,0.289,0.505,0.388,110.16,6.459,
14145,Argentina,1821,,,,,,,,,,0.13,,,,,0.289,0.505,0.388,113.913,6.857,
14146,Argentina,1822,,,,,,,,,,0.13,,,,,0.289,0.505,0.388,117.471,-6.417,
14147,Argentina,1823,,,,,,,,,,0.13,,,,,0.289,0.505,0.388,121.519,14.286,
14148,Argentina,1824,,,,,,,,,,0.13,,,,,0.289,0.505,0.388,125.593,10.635,
14149,Argentina,1825,,,,,,,,,,0.13,,,,,0.289,0.505,0.388,128.93,6.984,
14150,Argentina,1826,,,,,,,,,,0.149,,,,,0.289,0.505,0.388,133.899,3.333,
14151,Argentina,1827,,,,,,,,,,0.14,,,,,0.289,0.505,0.388,139.034,4.688,
14152,Argentina,1828,,,,,,,,,,0.121,,,,,0.289,0.505,0.388,143.485,-1.429,
14153,Argentina,1829,,,,,,,,,,0.118,,,,,0.289,0.505,0.388,148.555,-13.235,
14154,Argentina,1830,,,,,,,,,,0.118,,,,,0.289,0.542,0.388,153.598,-0.8,
14155,Argentina,1831,,,,,,,,,,0.118,,,,,0.289,0.542,0.388,158.741,-6.707,
14156,Argentina,1832,,,,,,,,,,0.118,,,,,0.289,0.542,0.388,163.589,4.46,
14157,Argentina,1833,,,,,,,,,,0.118,,,,,0.289,0.542,0.388,167.681,46.983,
14158,Argentina,1834,,,,,,,,,,0.118,,,,,0.289,0.542,0.388,172.927,-1.944,
14159,Argentina,1835,,,,,,,,,,0.118,,,,,0.289,0.542,0.388,176.966,18.125,
14160,Argentina,1836,,,,,,,,,,0.118,,,,,0.289,0.542,0.388,181.609,2.0,
14161,Argentina,1837,,,,,,,,,,0.118,,,,,0.289,0.542,0.388,185.626,13.096,
14162,Argentina,1838,,,,,,,,,,0.118,,,,,0.289,0.542,0.388,190.833,24.981,
14163,Argentina,1839,,,,,,,,,,0.118,,,,,0.289,0.542,0.388,196.888,-30.303,
14164,Argentina,1840,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,200.688,2.5,
14165,Argentina,1841,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,205.816,51.846,
14166,Argentina,1842,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,213.524,55.357,
14167,Argentina,1843,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,219.559,-3.077,
14168,Argentina,1844,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,221.661,4.563,
14169,Argentina,1845,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,226.812,-17.0,
14170,Argentina,1846,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,233.278,7.586,
14171,Argentina,1847,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,240.348,28.293,
14172,Argentina,1848,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,246.407,10.848,
14173,Argentina,1849,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,254.111,13.291,
14174,Argentina,1850,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,261.603,-11.172,
14175,Argentina,1851,,,,,,,,,,0.118,,,,,0.289,0.508,0.388,273.745,55.982,
14176,Argentina,1852,,,,,,,,,,0.118,,,,,0.289,0.515,0.388,282.48,52.335,
14177,Argentina,1853,,,,,,,,,,0.17,,,,,0.286,0.515,0.388,293.522,55.556,
14178,Argentina,1854,,,,,,,,,,0.18,,,,,0.286,0.515,0.388,304.439,22.708,
14179,Argentina,1855,,,,,,,,,,0.248,,,,,0.286,0.515,0.388,316.382,-3.387,
14180,Argentina,1856,,,,,,,,,,0.249,,,,,0.286,0.515,0.388,327.347,-12.075,
14181,Argentina,1857,,,,,,,,,,0.271,,,,,0.286,0.515,0.388,338.686,1.429,
14182,Argentina,1858,,,,,,,,,,0.272,,,,,0.286,0.515,0.388,348.269,-2.778,
14183,Argentina,1859,,,,,,,,,,0.268,,,,,0.286,0.515,0.388,363.229,-0.956,
14184,Argentina,1860,,,,,,,,,,0.297,,,,,0.286,0.543,0.515,374.224,0.865,
14185,Argentina,1861,,,,,,,,,,0.315,,,,,0.286,0.543,0.515,388.053,-1.209,
14186,Argentina,1862,,,,,,,,,,0.338,,,,,0.243,0.646,0.515,400.048,-3.284,
14187,Argentina,1863,,,,,,,,,,0.352,,,,,0.243,0.68,0.515,414.548,-5.358,
14188,Argentina,1864,,,,,,,,,,0.355,,,,,0.243,0.68,0.515,430.046,-7.433,
